fight_id,feature,shap_value,base_value
8bee5192baec71d8,fighter_2_age_vs_prime,-0.056665484,-0.0008235523
8bee5192baec71d8,finishing_threat_differential,0.053501308,-0.0008235523
8bee5192baec71d8,fighter_2_strikes_absorbed_per_min,0.052147105,-0.0008235523
8bee5192baec71d8,fighter_1_distance_strike_defense,-0.048106078,-0.0008235523
8bee5192baec71d8,fighter_2_distance_strike_defense,0.042506978,-0.0008235523
8bee5192baec71d8,fighter_1_striking_defense,-0.04023967,-0.0008235523
8bee5192baec71d8,fighter_2_last_2_avg_fight_time,0.035354935,-0.0008235523
8bee5192baec71d8,fighter_2_round_1_strike_output,-0.033261064,-0.0008235523
8bee5192baec71d8,fighter_1_avg_takedowns_attempted,0.03083995,-0.0008235523
8bee5192baec71d8,fighter_1_strikes_absorbed_per_min,-0.030729651,-0.0008235523
8bee5192baec71d8,fighter_2_leg_strike_pct,0.030467244,-0.0008235523
8bee5192baec71d8,fighter_2_elo,-0.030321619,-0.0008235523
8bee5192baec71d8,elo_overlap,-0.028974367,-0.0008235523
8bee5192baec71d8,fighter_2_fighting_age,-0.027650945,-0.0008235523
8bee5192baec71d8,fighter_1_knockdowns_absorbed_per_fight,-0.026836302,-0.0008235523
8cab057e6549afd0,fighter_1_age,-0.19265187,-0.0008235523
8cab057e6549afd0,fighter_2_age_vs_prime,0.18777801,-0.0008235523
8cab057e6549afd0,fighter_2_age,0.15571184,-0.0008235523
8cab057e6549afd0,fighter_1_head_strikes_absorbed_per_min,0.14916746,-0.0008235523
8cab057e6549afd0,fighter_1_age_vs_prime,-0.12625761,-0.0008235523
8cab057e6549afd0,experience_advantage,-0.08332354,-0.0008235523
8cab057e6549afd0,fighter_2_avg_takedowns_attempted,-0.08071686,-0.0008235523
8cab057e6549afd0,fighter_1_striking_defense,0.074507445,-0.0008235523
8cab057e6549afd0,finishing_threat_differential,0.065168545,-0.0008235523
8cab057e6549afd0,fighter_1_round_2_strike_output,-0.06327801,-0.0008235523
8cab057e6549afd0,fighter_1_avg_striking_accuracy,0.05926885,-0.0008235523
8cab057e6549afd0,fighter_1_avg_control_time,0.057022125,-0.0008235523
8cab057e6549afd0,fighter_1_distance_strike_defense,0.05675436,-0.0008235523
8cab057e6549afd0,fighter_1_strikes_absorbed_per_min,0.051961627,-0.0008235523
8cab057e6549afd0,fighter_2_decision_rate,0.050598033,-0.0008235523
8cab057e6549afd0,fighter_1_avg_opponent_win_rate,-0.04997725,-0.0008235523
8cab057e6549afd0,fighter_1_round_1_strike_output,0.048645087,-0.0008235523
8cab057e6549afd0,fighter_2_avg_striking_accuracy,0.044501226,-0.0008235523
8cab057e6549afd0,fighter_2_head_strikes_absorbed_per_min,0.041311257,-0.0008235523
8cab057e6549afd0,fighter_2_fights_per_year,0.03804808,-0.0008235523
8cab057e6549afd0,fighter_2_head_absorption_rate,-0.037143502,-0.0008235523
8cab057e6549afd0,fighter_2_fighting_age,-0.03536167,-0.0008235523
8cab057e6549afd0,fighter_1_win_rate_rounds_3_plus,0.03471994,-0.0008235523
8cab057e6549afd0,fighter_2_distance_strike_defense,0.031906985,-0.0008235523
8cab057e6549afd0,fighter_1_submission_rate,0.031046482,-0.0008235523
8cab057e6549afd0,fighter_1_pace_consistency_score,-0.029591268,-0.0008235523
8cab057e6549afd0,fighter_2_striking_defense,-0.029250339,-0.0008235523
8cab057e6549afd0,fighter_2_takedown_defense,-0.028688904,-0.0008235523
8cab057e6549afd0,fighter_2_strikes_absorbed_per_min,0.028262343,-0.0008235523
8cab057e6549afd0,fighter_1_round_3_plus_strike_output,0.027239103,-0.0008235523
b40567cc87a8287f,fighter_1_head_strikes_absorbed_per_min,0.15354171,-0.0008235523
b40567cc87a8287f,experience_advantage,-0.14840628,-0.0008235523
b40567cc87a8287f,fighter_2_head_strikes_absorbed_per_min,0.120761015,-0.0008235523
b40567cc87a8287f,fighter_2_age,0.10131764,-0.0008235523
b40567cc87a8287f,fighter_1_elo,0.09958075,-0.0008235523
b40567cc87a8287f,fighter_2_age_vs_prime,0.09715037,-0.0008235523
b40567cc87a8287f,fighter_1_avg_control_time,0.09119652,-0.0008235523
b40567cc87a8287f,fighter_2_elo,0.07700387,-0.0008235523
b40567cc87a8287f,fighter_1_avg_opponent_win_rate,-0.07524517,-0.0008235523
b40567cc87a8287f,fighter_2_distance_strike_defense,0.065383546,-0.0008235523
b40567cc87a8287f,fighter_1_avg_takedowns_attempted,-0.058792673,-0.0008235523
b40567cc87a8287f,fighter_1_age,0.055213235,-0.0008235523
b40567cc87a8287f,fighter_2_fights_per_year,0.05195956,-0.0008235523
b40567cc87a8287f,fighter_1_win_rate_rounds_3_plus,0.051463783,-0.0008235523
b40567cc87a8287f,fighter_1_avg_striking_accuracy,0.051156472,-0.0008235523
b40567cc87a8287f,fighter_2_striking_defense,0.048178084,-0.0008235523
b40567cc87a8287f,fighter_1_striking_defense,0.048127025,-0.0008235523
b40567cc87a8287f,fighter_2_strikes_absorbed_per_min,0.046668988,-0.0008235523
b40567cc87a8287f,fighter_2_td_defense_degradation,-0.046040967,-0.0008235523
b40567cc87a8287f,fighter_1_strikes_absorbed_per_min,0.042956468,-0.0008235523
b40567cc87a8287f,fighter_2_avg_takedowns_attempted,-0.041834284,-0.0008235523
b40567cc87a8287f,fighter_2_avg_opponent_win_rate,0.040980503,-0.0008235523
b40567cc87a8287f,elo_delta,0.039722137,-0.0008235523
b40567cc87a8287f,fighter_1_body_strikes_absorbed_per_min,0.03677097,-0.0008235523
b40567cc87a8287f,fighter_2_win_rate_rounds_3_plus,0.03504313,-0.0008235523
b40567cc87a8287f,fighter_1_last_2_avg_fight_time,-0.03201449,-0.0008235523
b40567cc87a8287f,fighter_2_reach_cm,0.03175635,-0.0008235523
b40567cc87a8287f,fighter_1_distance_strike_defense,0.031101432,-0.0008235523
b40567cc87a8287f,fighter_2_head_absorption_rate,0.030916935,-0.0008235523
b40567cc87a8287f,fighter_2_peak_elo,0.029379264,-0.0008235523
db7694f4513120d5,experience_advantage,0.4068462,-0.0008235523
db7694f4513120d5,fighter_2_head_strikes_absorbed_per_min,-0.13007253,-0.0008235523
db7694f4513120d5,fighter_2_avg_control_time,-0.12967521,-0.0008235523
db7694f4513120d5,fighter_1_fighting_age,-0.11685837,-0.0008235523
db7694f4513120d5,reach_advantage,-0.1080906,-0.0008235523
db7694f4513120d5,fighter_2_reach_cm,-0.092613064,-0.0008235523
db7694f4513120d5,fighter_1_elo_uncertainty,-0.08978681,-0.0008235523
db7694f4513120d5,elo_delta,0.08289176,-0.0008235523
db7694f4513120d5,fighter_2_age_vs_prime,-0.07663016,-0.0008235523
db7694f4513120d5,fighter_1_head_strikes_absorbed_per_min,-0.07525857,-0.0008235523
db7694f4513120d5,fighter_2_avg_takedowns_attempted,-0.073334105,-0.0008235523
db7694f4513120d5,fighter_2_elo,-0.06848982,-0.0008235523
db7694f4513120d5,fighter_2_age,-0.060964994,-0.0008235523
db7694f4513120d5,fighter_1_avg_takedowns_attempted,0.059914265,-0.0008235523
db7694f4513120d5,fighter_1_striking_defense,-0.05740522,-0.0008235523
db7694f4513120d5,fighter_2_striking_defense,-0.05680209,-0.0008235523
db7694f4513120d5,fighter_1_distance_strike_defense,-0.056704346,-0.0008235523
db7694f4513120d5,fighter_2_strikes_absorbed_per_min,-0.052468147,-0.0008235523
db7694f4513120d5,fighter_1_elo,-0.04795889,-0.0008235523
db7694f4513120d5,peak_elo_delta,0.045221545,-0.0008235523
db7694f4513120d5,fighter_1_age_vs_prime,0.044870988,-0.0008235523
db7694f4513120d5,fighter_1_cumulative_head_strikes_absorbed,-0.043987516,-0.0008235523
db7694f4513120d5,fighter_2_distance_strike_defense,-0.040006183,-0.0008235523
db7694f4513120d5,fighter_2_vs_winning_record,0.03504197,-0.0008235523
db7694f4513120d5,fighter_2_ground_strike_defense,-0.033529803,-0.0008235523
db7694f4513120d5,fighter_2_takedown_defense,-0.031410698,-0.0008235523
db7694f4513120d5,fighter_2_win_rate_rounds_3_plus,-0.030241638,-0.0008235523
db7694f4513120d5,fighter_1_avg_control_time,-0.029994128,-0.0008235523
db7694f4513120d5,fighter_2_days_since_last_fight,-0.029787278,-0.0008235523
db7694f4513120d5,fighter_2_avg_opponent_win_rate,0.027898364,-0.0008235523
e0acd0cf4930671b,experience_advantage,-0.40955243,-0.0008235523
e0acd0cf4930671b,fighter_1_avg_takedowns_attempted,0.19885632,-0.0008235523
e0acd0cf4930671b,fighter_1_age,0.12450138,-0.0008235523
e0acd0cf4930671b,fighter_1_head_strikes_absorbed_per_min,-0.10231917,-0.0008235523
e0acd0cf4930671b,fighter_1_elo,-0.09085373,-0.0008235523
e0acd0cf4930671b,fighter_1_age_vs_prime,0.08505549,-0.0008235523
e0acd0cf4930671b,fighter_1_distance_strike_defense,0.08023051,-0.0008235523
e0acd0cf4930671b,fighter_2_avg_control_time,-0.07371407,-0.0008235523
e0acd0cf4930671b,fighter_1_avg_control_time,0.07281562,-0.0008235523
e0acd0cf4930671b,fighter_2_elo,0.07006439,-0.0008235523
e0acd0cf4930671b,fighter_2_avg_takedowns_attempted,0.065187976,-0.0008235523
e0acd0cf4930671b,fighter_2_distance_strike_defense,0.061514582,-0.0008235523
e0acd0cf4930671b,fighter_1_striking_defense,0.058220435,-0.0008235523
e0acd0cf4930671b,fighter_2_reach_cm,0.05279032,-0.0008235523
e0acd0cf4930671b,fighter_1_body_strikes_absorbed_per_min,-0.05030988,-0.0008235523
e0acd0cf4930671b,fighter_2_head_strikes_absorbed_per_min,0.047192756,-0.0008235523
e0acd0cf4930671b,fighter_2_strikes_absorbed_per_min,0.045592852,-0.0008235523
e0acd0cf4930671b,fighter_2_fighting_age,-0.043802086,-0.0008235523
e0acd0cf4930671b,fighter_2_last_2_avg_fight_time,0.03993189,-0.0008235523
e0acd0cf4930671b,fighter_1_avg_strikes_per_round,0.037967168,-0.0008235523
e0acd0cf4930671b,fighter_2_body_strike_pct,-0.03684564,-0.0008235523
e0acd0cf4930671b,fighter_1_round_3_plus_strike_output,0.03677218,-0.0008235523
e0acd0cf4930671b,fighter_2_striking_defense,0.036180314,-0.0008235523
e0acd0cf4930671b,fighter_1_reach_cm,-0.035880223,-0.0008235523
e0acd0cf4930671b,fighter_2_vs_winning_record,-0.0358233,-0.0008235523
e0acd0cf4930671b,fighter_2_round_2_strike_output,-0.035353232,-0.0008235523
e0acd0cf4930671b,fighter_2_age,-0.033901107,-0.0008235523
e0acd0cf4930671b,fighter_2_clinch_strike_defense,-0.033882678,-0.0008235523
e0acd0cf4930671b,fighter_1_clinch_strike_defense,0.033693932,-0.0008235523
e0acd0cf4930671b,fighter_2_head_absorption_rate,-0.033055287,-0.0008235523
f44b4e998b6829f6,experience_advantage,-0.23881069,-0.0008235523
f44b4e998b6829f6,reach_advantage,0.14040248,-0.0008235523
f44b4e998b6829f6,fighter_1_age_vs_prime,0.13949214,-0.0008235523
f44b4e998b6829f6,fighter_1_age,0.13615578,-0.0008235523
f44b4e998b6829f6,fighter_2_avg_takedowns_attempted,-0.08964006,-0.0008235523
f44b4e998b6829f6,fighter_1_elo,0.07182811,-0.0008235523
f44b4e998b6829f6,fighter_2_striking_defense,-0.071027175,-0.0008235523
f44b4e998b6829f6,fighter_1_distance_strike_defense,-0.066932455,-0.0008235523
f44b4e998b6829f6,fighter_2_decision_rate,0.06244393,-0.0008235523
f44b4e998b6829f6,fighter_2_distance_strike_defense,-0.060584668,-0.0008235523
f44b4e998b6829f6,fighter_1_round_2_strike_output,-0.0571975,-0.0008235523
f44b4e998b6829f6,fighter_1_round_1_strike_output,0.055454392,-0.0008235523
f44b4e998b6829f6,finishing_threat_differential,0.051263865,-0.0008235523
f44b4e998b6829f6,fighter_2_avg_opponent_win_rate,0.05109443,-0.0008235523
f44b4e998b6829f6,fighter_1_head_strikes_absorbed_per_min,0.049057726,-0.0008235523
f44b4e998b6829f6,fighter_1_avg_opponent_win_rate,-0.048878707,-0.0008235523
f44b4e998b6829f6,fighter_1_td_defense_round_1,-0.04723444,-0.0008235523
f44b4e998b6829f6,fighter_1_avg_takedowns_attempted,-0.04664958,-0.0008235523
f44b4e998b6829f6,fighter_2_fights_per_year,-0.04150154,-0.0008235523
f44b4e998b6829f6,fighter_1_body_strike_pct,0.04075352,-0.0008235523
f44b4e998b6829f6,fighter_2_elo,-0.03943918,-0.0008235523
f44b4e998b6829f6,fighter_1_avg_striking_accuracy,0.039174594,-0.0008235523
f44b4e998b6829f6,fighter_1_reach_cm,-0.038614865,-0.0008235523
f44b4e998b6829f6,fighter_2_vs_winning_record,0.038339395,-0.0008235523
f44b4e998b6829f6,fighter_2_age,-0.037970934,-0.0008235523
f44b4e998b6829f6,fighter_2_avg_striking_accuracy,-0.037097182,-0.0008235523
f44b4e998b6829f6,fighter_2_fighting_age,-0.036170963,-0.0008235523
f44b4e998b6829f6,fighter_2_takedown_defense,0.035556816,-0.0008235523
f44b4e998b6829f6,fighter_1_vs_winning_record,-0.032622073,-0.0008235523
f44b4e998b6829f6,fighter_1_avg_control_time,-0.03227721,-0.0008235523
f594fc5c2bc6237e,fighter_1_age_vs_prime,-0.29891682,-0.0008235523
f594fc5c2bc6237e,fighter_1_age,-0.29239205,-0.0008235523
f594fc5c2bc6237e,experience_advantage,0.1501256,-0.0008235523
f594fc5c2bc6237e,fighter_2_age_vs_prime,-0.14383116,-0.0008235523
f594fc5c2bc6237e,fighter_1_head_strikes_absorbed_per_min,-0.12334716,-0.0008235523
f594fc5c2bc6237e,fighter_2_age,-0.1178668,-0.0008235523
f594fc5c2bc6237e,fighter_1_fighting_age,-0.074345775,-0.0008235523
f594fc5c2bc6237e,fighter_1_avg_striking_accuracy,-0.07378849,-0.0008235523
f594fc5c2bc6237e,fighter_2_clinch_strike_defense,-0.057825547,-0.0008235523
f594fc5c2bc6237e,fighter_2_elo,-0.053342633,-0.0008235523
f594fc5c2bc6237e,fighter_1_td_defense_degradation,0.051246896,-0.0008235523
f594fc5c2bc6237e,fighter_2_avg_takedowns_attempted,0.048771214,-0.0008235523
f594fc5c2bc6237e,fighter_2_avg_striking_accuracy,0.04584163,-0.0008235523
f594fc5c2bc6237e,fighter_2_days_since_last_fight,0.041546118,-0.0008235523
f594fc5c2bc6237e,fighter_2_distance_strike_defense,0.040085286,-0.0008235523
f594fc5c2bc6237e,fighter_1_cumulative_head_strikes_absorbed,-0.04005829,-0.0008235523
f594fc5c2bc6237e,fighter_2_head_strikes_absorbed_per_min,0.038684152,-0.0008235523
f594fc5c2bc6237e,fighter_2_win_rate_rounds_3_plus,-0.037442975,-0.0008235523
f594fc5c2bc6237e,elo_delta,0.034046765,-0.0008235523
f594fc5c2bc6237e,fighter_2_strike_rate_delta_r1_to_r3,-0.033347882,-0.0008235523
f594fc5c2bc6237e,fighter_1_elo,0.030402776,-0.0008235523
f594fc5c2bc6237e,fighter_1_strikes_absorbed_per_min,-0.03034979,-0.0008235523
f594fc5c2bc6237e,fighter_1_fights_per_year,-0.028640376,-0.0008235523
f594fc5c2bc6237e,fighter_1_head_absorption_rate,-0.027539417,-0.0008235523
f594fc5c2bc6237e,fighter_1_reach_cm,-0.027402129,-0.0008235523
f594fc5c2bc6237e,fighter_1_body_strikes_absorbed_per_min,-0.026886096,-0.0008235523
f594fc5c2bc6237e,fighter_2_fighting_age,-0.025942277,-0.0008235523
f594fc5c2bc6237e,fighter_2_round_3_plus_strike_output,-0.025795355,-0.0008235523
f594fc5c2bc6237e,fighter_1_striking_defense,0.024686595,-0.0008235523
f594fc5c2bc6237e,fighter_2_td_defense_round_1,0.024199162,-0.0008235523
fc9168fd102e2e66,fighter_2_age_vs_prime,0.19073077,-0.0008235523
fc9168fd102e2e66,fighter_1_age,-0.18221125,-0.0008235523
fc9168fd102e2e66,fighter_1_age_vs_prime,-0.1607517,-0.0008235523
fc9168fd102e2e66,fighter_2_age,0.15745018,-0.0008235523
fc9168fd102e2e66,fighter_2_head_strikes_absorbed_per_min,0.11848009,-0.0008235523
fc9168fd102e2e66,fighter_2_avg_takedowns_attempted,-0.094653554,-0.0008235523
fc9168fd102e2e66,fighter_1_cumulative_head_strikes_absorbed,-0.08406886,-0.0008235523
fc9168fd102e2e66,fighter_1_head_strikes_absorbed_per_min,-0.082327366,-0.0008235523
fc9168fd102e2e66,fighter_2_cumulative_head_strikes_absorbed,0.06673019,-0.0008235523
fc9168fd102e2e66,fighter_2_fighting_age,0.06063003,-0.0008235523
fc9168fd102e2e66,fighter_2_distance_strike_defense,0.059165396,-0.0008235523
fc9168fd102e2e66,fighter_1_distance_strike_defense,-0.056298062,-0.0008235523
fc9168fd102e2e66,fighter_2_avg_striking_accuracy,-0.054687075,-0.0008235523
fc9168fd102e2e66,fighter_2_fights_per_year,0.050243907,-0.0008235523
fc9168fd102e2e66,fighter_2_strikes_absorbed_per_min,0.048916098,-0.0008235523
fc9168fd102e2e66,fighter_1_win_rate_rounds_3_plus,-0.04131468,-0.0008235523
fc9168fd102e2e66,fighter_1_days_since_last_fight,-0.041203145,-0.0008235523
fc9168fd102e2e66,fighter_1_avg_striking_accuracy,0.04073754,-0.0008235523
fc9168fd102e2e66,fighter_1_round_1_strike_output,0.040574018,-0.0008235523
fc9168fd102e2e66,fighter_1_late_round_win_rate_low_pace,-0.03915164,-0.0008235523
fc9168fd102e2e66,fighter_1_fighting_age,0.03414323,-0.0008235523
fc9168fd102e2e66,fighter_1_recent_activity,0.033791285,-0.0008235523
fc9168fd102e2e66,fighter_1_fights_per_year,0.033008788,-0.0008235523
fc9168fd102e2e66,fighter_2_win_rate_rounds_3_plus,0.03168632,-0.0008235523
fc9168fd102e2e66,fighter_1_strikes_absorbed_per_min,-0.031463362,-0.0008235523
fc9168fd102e2e66,fighter_1_avg_strikes_per_round,0.02944413,-0.0008235523
fc9168fd102e2e66,fighter_2_round_1_strike_output,-0.02937588,-0.0008235523
fc9168fd102e2e66,fighter_1_round_3_plus_strike_output,0.028879717,-0.0008235523
fc9168fd102e2e66,fighter_1_vs_winning_record,-0.028461324,-0.0008235523
fc9168fd102e2e66,fighter_1_head_absorption_rate,0.028068472,-0.0008235523
c769dd861357af9f,fighter_2_avg_takedowns_attempted,-0.2361185,-0.0008235523
c769dd861357af9f,fighter_1_head_strikes_absorbed_per_min,-0.12571426,-0.0008235523
c769dd861357af9f,fighter_2_head_strikes_absorbed_per_min,0.11834705,-0.0008235523
c769dd861357af9f,fighter_2_avg_control_time,-0.086958855,-0.0008235523
c769dd861357af9f,fighter_1_avg_takedowns_attempted,-0.08667812,-0.0008235523
c769dd861357af9f,fighter_1_elo,-0.08480998,-0.0008235523
c769dd861357af9f,fighter_2_age_vs_prime,-0.08401718,-0.0008235523
c769dd861357af9f,fighter_2_distance_strike_defense,-0.077719934,-0.0008235523
c769dd861357af9f,fighter_2_striking_defense,-0.07755283,-0.0008235523
c769dd861357af9f,fighter_2_strikes_absorbed_per_min,0.07540846,-0.0008235523
c769dd861357af9f,fighter_2_avg_strikes_per_round,-0.074214324,-0.0008235523
c769dd861357af9f,fighter_2_age,-0.06443916,-0.0008235523
c769dd861357af9f,experience_advantage,-0.0639745,-0.0008235523
c769dd861357af9f,fighter_2_elo,0.06078628,-0.0008235523
c769dd861357af9f,fighter_1_avg_strikes_per_round,0.059830356,-0.0008235523
c769dd861357af9f,fighter_2_leg_strike_pct,0.053078264,-0.0008235523
c769dd861357af9f,fighter_2_avg_striking_accuracy,-0.051603463,-0.0008235523
c769dd861357af9f,fighter_2_fights_per_year,0.042086422,-0.0008235523
c769dd861357af9f,fighter_2_cumulative_head_strikes_absorbed,0.041368753,-0.0008235523
c769dd861357af9f,fighter_1_round_3_plus_strike_output,0.03969751,-0.0008235523
c769dd861357af9f,fighter_2_avg_takedown_accuracy,-0.037662555,-0.0008235523
c769dd861357af9f,fighter_1_finish_rate_late_rounds,0.035231687,-0.0008235523
c769dd861357af9f,fighter_1_avg_striking_accuracy,-0.035087436,-0.0008235523
c769dd861357af9f,fighter_2_round_1_strike_output,-0.034809586,-0.0008235523
c769dd861357af9f,fighter_2_last_2_avg_fight_time,-0.03339507,-0.0008235523
c769dd861357af9f,fighter_1_late_round_win_rate_low_pace,-0.032799456,-0.0008235523
c769dd861357af9f,fighter_1_striking_defense,0.032516688,-0.0008235523
c769dd861357af9f,fighter_2_vs_winning_record,-0.032358438,-0.0008235523
c769dd861357af9f,fighter_2_takedown_defense,-0.030705284,-0.0008235523
c769dd861357af9f,fighter_2_clinch_strike_defense,-0.030508468,-0.0008235523
8817bd21b6d0a989,fighter_2_age,0.1959132,-0.0008235523
8817bd21b6d0a989,fighter_1_avg_takedowns_attempted,0.17588073,-0.0008235523
8817bd21b6d0a989,experience_advantage,-0.16517715,-0.0008235523
8817bd21b6d0a989,fighter_1_age,0.13812296,-0.0008235523
8817bd21b6d0a989,fighter_2_age_vs_prime,0.12968937,-0.0008235523
8817bd21b6d0a989,fighter_1_head_strikes_absorbed_per_min,-0.10576562,-0.0008235523
8817bd21b6d0a989,fighter_2_reach_cm,-0.10344176,-0.0008235523
8817bd21b6d0a989,fighter_2_head_absorption_rate,-0.09281863,-0.0008235523
8817bd21b6d0a989,pressure_style_effectiveness,-0.09117512,-0.0008235523
8817bd21b6d0a989,fighter_1_avg_control_time,0.08980281,-0.0008235523
8817bd21b6d0a989,fighter_1_age_vs_prime,0.079852395,-0.0008235523
8817bd21b6d0a989,fighter_2_distance_strike_defense,0.07635089,-0.0008235523
8817bd21b6d0a989,fighter_2_elo,0.07542046,-0.0008235523
8817bd21b6d0a989,fighter_1_striking_defense,0.06243123,-0.0008235523
8817bd21b6d0a989,fighter_1_elo,-0.061624926,-0.0008235523
8817bd21b6d0a989,fighter_2_avg_strikes_per_round,0.05429454,-0.0008235523
8817bd21b6d0a989,fighter_1_distance_strike_defense,0.052589804,-0.0008235523
8817bd21b6d0a989,fighter_1_cumulative_head_strikes_absorbed,-0.043315984,-0.0008235523
8817bd21b6d0a989,fighter_1_round_1_strike_output,0.040628433,-0.0008235523
8817bd21b6d0a989,fighter_2_vs_winning_record,-0.040090926,-0.0008235523
8817bd21b6d0a989,fighter_1_body_strikes_absorbed_per_min,-0.040058658,-0.0008235523
8817bd21b6d0a989,fighter_2_last_2_avg_fight_time,0.040047277,-0.0008235523
8817bd21b6d0a989,fighter_1_vs_winning_record,0.037659705,-0.0008235523
8817bd21b6d0a989,fighter_1_decision_rate,-0.036546905,-0.0008235523
8817bd21b6d0a989,fighter_2_striking_defense,0.036306456,-0.0008235523
8817bd21b6d0a989,fighter_1_fighting_age,0.03511382,-0.0008235523
8817bd21b6d0a989,fighter_2_strikes_absorbed_per_min,0.033127088,-0.0008235523
8817bd21b6d0a989,fighter_1_round_3_plus_strike_output,0.030998781,-0.0008235523
8817bd21b6d0a989,fighter_1_clinch_strike_defense,0.030706828,-0.0008235523
8817bd21b6d0a989,elo_delta,0.030383507,-0.0008235523
fa534aaa5b997a69,fighter_2_age,-0.15396644,-0.0008235523
fa534aaa5b997a69,fighter_1_round_1_strike_output,-0.15354225,-0.0008235523
fa534aaa5b997a69,fighter_2_head_strikes_absorbed_per_min,0.14308614,-0.0008235523
fa534aaa5b997a69,experience_advantage,-0.11146171,-0.0008235523
fa534aaa5b997a69,fighter_1_age,0.1069171,-0.0008235523
fa534aaa5b997a69,fighter_1_distance_strike_defense,0.09488983,-0.0008235523
fa534aaa5b997a69,fighter_2_age_vs_prime,-0.09480656,-0.0008235523
fa534aaa5b997a69,fighter_1_head_strikes_absorbed_per_min,0.09271544,-0.0008235523
fa534aaa5b997a69,fighter_1_age_vs_prime,0.08802006,-0.0008235523
fa534aaa5b997a69,fighter_2_avg_takedowns_attempted,0.08002132,-0.0008235523
fa534aaa5b997a69,fighter_1_avg_striking_accuracy,0.07620999,-0.0008235523
fa534aaa5b997a69,fighter_2_distance_strike_defense,0.072242126,-0.0008235523
fa534aaa5b997a69,fighter_2_avg_strikes_per_round,-0.07158966,-0.0008235523
fa534aaa5b997a69,fighter_2_strikes_absorbed_per_min,0.0657127,-0.0008235523
fa534aaa5b997a69,pressure_style_effectiveness,0.06431227,-0.0008235523
fa534aaa5b997a69,fighter_1_strikes_absorbed_per_min,0.062017232,-0.0008235523
fa534aaa5b997a69,fighter_1_body_strikes_absorbed_per_min,0.061101757,-0.0008235523
fa534aaa5b997a69,fighter_2_striking_defense,0.0518095,-0.0008235523
fa534aaa5b997a69,fighter_2_clinch_strike_defense,-0.049765978,-0.0008235523
fa534aaa5b997a69,fighter_2_elo,0.04537355,-0.0008235523
fa534aaa5b997a69,fighter_1_fighting_age,0.044468828,-0.0008235523
fa534aaa5b997a69,fighter_1_elo,0.043481927,-0.0008235523
fa534aaa5b997a69,fighter_2_avg_opponent_win_rate,0.043472137,-0.0008235523
fa534aaa5b997a69,fighter_2_strike_rate_delta_r1_to_r3,-0.04263245,-0.0008235523
fa534aaa5b997a69,fighter_2_avg_striking_accuracy,0.04209888,-0.0008235523
fa534aaa5b997a69,fighter_1_avg_takedowns_attempted,-0.03918801,-0.0008235523
fa534aaa5b997a69,fighter_1_reach_cm,-0.037128903,-0.0008235523
fa534aaa5b997a69,fighter_2_average_fight_duration,0.03680107,-0.0008235523
fa534aaa5b997a69,finishing_threat_differential,0.036181618,-0.0008235523
fa534aaa5b997a69,fighter_2_takedown_defense,-0.035964295,-0.0008235523
e0cd101a42452674,experience_advantage,-0.16319548,-0.0008235523
e0cd101a42452674,fighter_1_age,-0.16116509,-0.0008235523
e0cd101a42452674,fighter_2_age_vs_prime,0.10706058,-0.0008235523
e0cd101a42452674,fighter_2_age,0.10171256,-0.0008235523
e0cd101a42452674,fighter_2_fighting_age,0.09444192,-0.0008235523
e0cd101a42452674,fighter_1_age_vs_prime,-0.09243309,-0.0008235523
e0cd101a42452674,fighter_1_head_strikes_absorbed_per_min,-0.09083401,-0.0008235523
e0cd101a42452674,fighter_2_avg_takedowns_attempted,0.081348866,-0.0008235523
e0cd101a42452674,fighter_1_avg_takedowns_attempted,0.07416781,-0.0008235523
e0cd101a42452674,fighter_1_distance_strike_defense,-0.070833184,-0.0008235523
e0cd101a42452674,fighter_1_avg_striking_accuracy,0.058397334,-0.0008235523
e0cd101a42452674,fighter_2_avg_opponent_win_rate,0.056241803,-0.0008235523
e0cd101a42452674,fighter_1_elo,-0.054988213,-0.0008235523
e0cd101a42452674,fighter_2_head_strikes_absorbed_per_min,0.054259066,-0.0008235523
e0cd101a42452674,fighter_2_distance_strike_defense,0.052243665,-0.0008235523
e0cd101a42452674,fighter_2_decision_rate,0.044327535,-0.0008235523
e0cd101a42452674,fighter_2_avg_striking_accuracy,-0.043781385,-0.0008235523
e0cd101a42452674,fighter_2_vs_winning_record,0.039142143,-0.0008235523
e0cd101a42452674,fighter_1_strikes_absorbed_per_min,-0.038175315,-0.0008235523
e0cd101a42452674,fighter_2_head_absorption_rate,-0.035942312,-0.0008235523
e0cd101a42452674,fighter_2_fights_per_year,0.0354343,-0.0008235523
e0cd101a42452674,fighter_2_finish_rate_late_rounds,-0.034134276,-0.0008235523
e0cd101a42452674,elo_delta,0.031110333,-0.0008235523
e0cd101a42452674,fighter_2_striking_defense,0.030566586,-0.0008235523
e0cd101a42452674,fighter_2_last_2_avg_fight_time,-0.027763886,-0.0008235523
e0cd101a42452674,fighter_1_round_1_strike_output,0.027314005,-0.0008235523
e0cd101a42452674,fighter_1_win_rate_rounds_3_plus,-0.025928617,-0.0008235523
e0cd101a42452674,fighter_2_win_rate_rounds_3_plus,0.025639962,-0.0008235523
e0cd101a42452674,fighter_1_avg_opponent_win_rate,0.02418134,-0.0008235523
e0cd101a42452674,fighter_2_avg_strikes_per_round,-0.02390354,-0.0008235523
